gene	symbol	TV_pcor_estimate	TV_pcor_p.adj	TV_aov_cell_p.adj	TV_aov_infection_p.adj	TV_aov_infection_mean_logFC	TV_aov_cell.infection_p.adj	DMelNV_pcor_estimate	DMelNV_pcor_p.adj	DMelNV_aov_cell_p.adj	DMelNV_aov_infection_p.adj	DMelNV_aov_infection_mean_logFC	DMelNV_aov_cell.infection_p.adj
Dmel_CG11143	Inos	-0.139291791929635	0.155478379461109	0	1	NA	1	0.202269483431974	1	6.29740770663711e-266	1	NA	1
Dmel_CG11139	p47	-0.0209663938056721	1	0.0000000000000064340487873683	1	NA	1	0.0995431356956496	1	0.000000000808468558523974	1	NA	1
Dmel_CG11140	Aldh-III	-0.0502090402423398	1	0.00000000000334250814500331	1	NA	1	0.0957638285270216	1	0.000000000574357325616004	1	NA	1
Dmel_CG1600	Drat	-0.0549879599653398	1	6.84804895544322e-110	1	NA	1	-0.300238942191689	1	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000847882038333421	1	NA	1
Dmel_CG2140	Cyt-b5	0.0214867801541799	1	2.01875463568992e-153	1	NA	1	0.313174473805896	1	4.27760593765068e-125	1	NA	1
Dmel_CG1598	CG1598	-0.0505614475498484	1	0.00024950769560026	1	NA	1	0.17933362274409	1	0.0286729377540028	1	NA	1
Dmel_CG1341	Rpt1	-0.0903879715874712	1	0.00000000000000000000000000043776867372483	1	NA	1	-0.0421615135468088	1	0.0000000000000000000000518715405594581	1	NA	1
Dmel_CG2064	CG2064	-0.109210664826359	1	1.26129156009913e-254	1	NA	1	0.344084760652578	1	1.62428264546657e-171	1	NA	1
Dmel_CG1577	mRpL52	-0.087254956121341	1	0.000447175564220744	1	NA	1	-0.321572541540862	1	0.00386894302180215	1	NA	1
Dmel_CG18812	Gdap2	0.0102072145464866	1	0.0000000000000000000000036578403779976	1	NA	1	-0.108087458728518	1	0.000000000000000000000128196031218695	1	NA	1
Dmel_CG46385	CG46385	0.0344707402798422	1	0	1	NA	1	0.355038359044653	1	0	1	NA	1
Dmel_CG11217	CanB2	-0.00420294834997607	1	0.0000000000000000000000000000000000000000000000000000000346299566016157	1	NA	1	-0.190166565182237	1	0.00000000000000000000000000000000000359496923787264	1	NA	1
Dmel_CG12825	CG12825	-0.0158667205768756	1	0	0.0212948949313267	0.156173945891044	1	-0.572870837867619	0.057139206109516	0	1	NA	1
Dmel_CG12055	Gapdh1	0.00739965068401316	1	0.000000000000000000000000000000000000000000000000000000000000209376980257289	1	NA	1	-0.568358118695577	0.0678085666523562	0.00000000000000000000000000000000000000000000332964807234785	0.044289058860559	-0.23725448162827	1
Dmel_CG1882	CG1882	-0.0169182264317118	1	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000014833671393633	1	NA	1	0.272615147226101	1	0.0000000000000000000000000000000000000000000000000000000000000304028627632388	1	NA	1
Dmel_CG1548	cathD	-0.10262360991687	1	0	1	NA	1	-0.617674249038487	0.00902127675043307	0	0.00511477914333548	-0.33848327087576	0.327159890671442
Dmel_CG8726	CG8726	0.00865099879635953	1	0.00000000381078987091607	1	NA	1	0.350798384841646	1	0.0000352310458702801	1	NA	1
Dmel_CG8715	lig	-0.0496119665860025	1	0.000000000000000000000564673762157024	1	NA	1	0.0123295974811524	1	0.0000000000017503475785739	1	NA	1
Dmel_CG12770	Vps28	0.00199443138212986	1	0.00000000000000000000252251706768225	1	NA	1	0.135255839703288	1	0.0000000000000000017668224767527	1	NA	1
Dmel_CG8709	Lpin	-0.0405211680081746	1	0.000000000000000000000000000000000000000000000000000000000000000000000000000000298797236204233	1	NA	1	0.0349166238035517	1	0.00000000000000000000000000000000000000000000000000101582641496767	1	NA	1
Dmel_CG30373	CG30373	-0.0567665666790647	1	0.000000111784811818751	1	NA	1	0.132872956320942	1	0.00311754871539829	1	NA	1
Dmel_CG8639	Cirl	-0.0762589570060783	1	0.0000461458727881468	1	NA	1	-0.0249547077313596	1	0.0000947880087512354	1	NA	1
Dmel_CG14750	Vps25	0.0246753339569378	1	0.0000000138331926834276	1	NA	1	0.114675957008765	1	0.00078097201620229	1	NA	1
Dmel_CG8269	DCTN2-p50	-0.068972638098843	1	0.0256467447988943	1	NA	1	0.151465492067032	1	1	1	NA	1
Dmel_CG13751	CG13751	-0.0596081994695448	1	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000291176889791033	1	NA	1	-0.14666866348164	1	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000217753750176022	1	NA	1
Dmel_CG13746	MrgBP	0.00981509580976606	1	0.000000000345042515957056	1	NA	1	0.0104220474471953	1	0.00000130468503103553	1	NA	1
Dmel_CG8261	Ggamma1	0.0346511773204191	1	0.000000000233302576762588	1	NA	1	-0.536271796453967	0.213801085241493	0.0000054305779471371	1	NA	1
Dmel_CG8258	CCT8	-0.068828944035984	1	0.00000000000000000239172989084374	1	NA	1	0.255955087187279	1	0.0000000000000000481060944538362	1	NA	1
Dmel_CG8251	Pgi	-0.0469618504176298	1	0.00000000000000000000000000000000000457465088131152	1	NA	1	0.0759268881076941	1	0.00000000000000000000000000289314043623459	1	NA	1
Dmel_CG8235	AIMP1	-0.0409313562302689	1	0.0000000000117072179822658	1	NA	1	0.441959602249512	1	0.0000000225185054899551	1	NA	1
Dmel_CG8226	Tom7	0.0861130910668928	1	0.000000000000000000000000000000000000000000000000000118966546075307	0.219891031660881	NA	1	-0.669571259850086	0.000718175034383511	0.0000000000000000000000000000000000000108952574798082	1	NA	1
Dmel_CG8781	tsu	0.0603461430957161	1	0.00000000000000000000000190213835132591	1	NA	1	-0.180836503813119	1	0.000000000000000000372582674444573	1	NA	1
Dmel_CG8057	alc	-0.0432334539991635	1	0.00000000000000000000000000000122618587927955	1	NA	1	0.0299569901538605	1	0.000000000000000000000936807076867269	1	NA	1
Dmel_CG8055	shrb	-0.0352071905507626	1	0.00000000000000000000000000000000000000000000000000000000000000000333158008207172	1	NA	1	0.520442500483011	0.361464247631427	0.0000000000000000000000000000000000000000000000000000000000000000808772355047763	1	NA	1
Dmel_CG8024	Rab32	0.00369216213073409	1	0.00000000000000000000000183003266550918	0.0143118226594914	-0.0719893302298957	1	-0.244441508399819	1	0.00000000000000000000000000000514688871974751	1	NA	1
Dmel_CG8029	VhaAC45	-0.0189123694348922	1	0.00000000000000000000000000000694327771890996	1	NA	1	-0.0876934944755919	1	0.000000000000000000131756898291341	1	NA	1
Dmel_CG2078	Myd88	0.0281142876202118	1	4.85181654835834e-117	1	NA	1	-0.123628971726931	1	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000874143578720717	1	NA	1
Dmel_CG8801	Non1	-0.042882221671854	1	5.39677658166055e-110	1	NA	1	0.0741384534068369	1	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000399630825518824	1	NA	1
Dmel_CG33774	CG33774	0.0222024987567506	1	0.0000000000000000000000000386757771255577	1	NA	1	-0.000813988166437521	1	0.000000000000000000000000000123774474572998	1	NA	1
Dmel_CG34407	Not1	-0.0324316332481276	1	0.000000000000336085077997337	1	NA	1	0.0762383012507137	1	0.0000000000593336308567313	1	NA	1
Dmel_CG1818	Updo	-0.0511984276476933	1	0.00000000000000000000202659513404046	1	NA	1	0.0845869328404795	1	0.00000000000000534783666644514	1	NA	1
Dmel_CG1821	RpL31	0.0374195114461241	1	2.45961121412897e-226	1	NA	1	-0.536647318836258	0.211087021354113	8.17636943519336e-206	0.0000673694414441489	-0.255183720493789	1
Dmel_CG1902	CG1902	0.0140391457892359	1	5.62463397737686e-106	1	NA	1	0.187251076810651	1	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000288454919562608	1	NA	1
Dmel_CG30000	GstT1	-0.0584602743493252	1	0.00000000000000000000000000462917439961574	1	NA	1	-0.193380552952557	1	0.0000000000000000354749866927771	1	NA	1
Dmel_CG1599	Vamp7	-0.0227160877732988	1	0.000000441154731530503	1	NA	1	-0.233010358226921	1	0.0000021076506402726	1	NA	1
Dmel_CG1519	Prosalpha7	-0.0371776696220028	1	0.00000000000000000000000000000000000954501606618565	1	NA	1	0.176322740649237	1	0.0000000000000000000000000116098374948806	1	NA	1
Dmel_CG12131	eIF3j	-0.0424055861003533	1	0.0000227109761910549	1	NA	1	-0.0675929604258883	1	0.000192750016856068	1	NA	1
Dmel_CG2331	TER94	-0.0218107411338352	1	0.000000000000000000000000000000984727248633882	1	NA	1	0.0732711763865748	1	0.000000000000000000000000207915891754183	1	NA	1
Dmel_CG2249	COX7C	-0.0190681021151145	1	1.05188179570603e-201	1	NA	1	-0.405286896166947	1	1.07925741460921e-153	0.131019627096914	NA	1
Dmel_CG12921	mRpL42	0.00119903836143872	1	0.00000000000753964872723363	1	NA	1	-0.0955597322723683	1	0.0000000366449719515226	1	NA	1
Dmel_CG1381	RpLP0-like	-0.0363396769463174	1	0.00000000000017906032235916	1	NA	1	-0.228031174629668	1	0.00000000293591887194337	1	NA	1
Dmel_CG17870	14-3-3zeta	-0.0824309199153957	1	3.88274092357036e-163	1	NA	1	-0.470265157464724	1	6.2925980085799e-155	0.01894287967666	-0.194997489547304	1
Dmel_CG12210	Syb	-0.0345387379531203	1	1.00337526504002e-210	1	NA	1	0.0594073241633357	1	2.16975783389574e-168	1	NA	1
Dmel_CG12910	CG12910	-0.0518630555110664	1	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000443984613445153	1	NA	1	0.169078476299455	1	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000380140285308348	1	NA	1
Dmel_CG2204	Galphao	-0.00492595265732808	1	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000259214203452431	1	NA	1	-0.388063165767515	1	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000351612791209504	1	NA	1
Dmel_CG17765	CG17765	-0.015662317505461	1	0.00000000000000000000000051262116356265	1	NA	1	0.110816517132753	1	0.000000000000000000249584976496256	1	NA	1
Dmel_CG12052	lola	-0.0620216367230904	1	0.410316638655707	1	NA	1	-0.0512402376322688	1	0.22434014018417	1	NA	1
Dmel_CG2368	psq	0.0210836872204645	1	0.0000000000000000191640037544785	1	NA	1	-0.235149359099622	1	0.000000000000491043107479013	1	NA	1
Dmel_CG7220	CG7220	-0.0292456344500621	1	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000128715089710677	1	NA	1	-0.102484459851398	1	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000331839108690689	1	NA	1
Dmel_CG7637	CG7637	-0.0250359148626255	1	0.000000000000000000000000000000219211408238083	1	NA	1	-0.0247242066454161	1	0.000000000000000000000000000503425348429141	1	NA	1
Dmel_CG12323	Prosbeta5	-0.0513992479395858	1	0.000000000000000000000000000000000000000000000000000000000000000000000000874489512762164	1	NA	1	-0.0624694136958332	1	0.0000000000000000000000000000000000000000000000000000000000000418119202133477	1	NA	1
Dmel_CG12324	RpS15Ab	0.0116469175044494	1	0.0202247662363303	1	NA	1	-0.167247224634281	1	0.0204433787247522	1	NA	1
Dmel_CG7712	ND-B14	0.01351667555742	1	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000953698606246488	1	NA	1	-0.348613815433253	1	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000170334934659609	1	NA	1
Dmel_CG7734	shn	-0.0403679874450355	1	0.0000414995685276273	1	NA	1	0.14499219577193	1	0.0169802502426373	1	NA	1
Dmel_CG13220	CG13220	-0.0434331144699772	1	0.000000000000000564847014910481	1	NA	1	0.130933794906843	1	0.0000000000000020400109965964	1	NA	1
Dmel_CG42336	CG42336	0.0569328500790128	1	0.00000000000000000000000000000000000000000000221633355986233	1	NA	1	-0.33445433332065	1	0.0000000000000000000000000000000000000191137475502196	1	NA	1
Dmel_CG12384	CG12384	-0.0249320329898489	1	0.00000000000000000000000000000000000000000000000270560509108227	1	NA	1	-0.517352010308867	0.399296932557864	0.0000000000000000000000000000000000801437402209283	1	NA	1
Dmel_CG9035	Tapdelta	-0.0694855893218316	1	3.07464342389408e-230	1	NA	1	-0.295095771191379	1	3.64743909975758e-213	1	NA	1
Dmel_CG9003	CG9003	-0.0657130520903706	1	0.0000000568399229029275	1	NA	1	-0.104064004846406	1	0.162881357863061	1	NA	1
Dmel_CG8998	Roc2	0.0329716974360881	1	1	1	NA	1	0.0201861605931504	1	1	1	NA	1
Dmel_CG8996	wal	-0.0598589367970528	1	0.0000000000000000000000000000794242594266045	1	NA	1	-0.30334772261833	1	0.000000000000000000000000258269403402651	1	NA	1
Dmel_CG8983	ERp60	-0.0509806080647425	1	4.35091109263938e-179	1	NA	1	-0.249633157594808	1	4.47824589165866e-166	1	NA	1
Dmel_CG8280	eEF1alpha1	-0.0471680756152401	1	7.43031449106311e-295	1	NA	1	-0.511692057187412	0.477976440431216	3.80852212796044e-237	0.000000000000000199361803724645	-0.360236556766541	1
Dmel_CG8979	PI31	0.00779099337255699	1	0.00368262840869325	1	NA	1	0.017293411546884	1	1	1	NA	1
Dmel_CG8321	CG8321	-0.0978758852221448	1	4.43859916190255e-163	0.21649675046364	NA	1	0.104429572170084	1	9.41927889429291e-140	1	NA	1
Dmel_CG8340	128up	-0.0564019253258033	1	0.0240331689162182	1	NA	1	0.151054357107545	1	0.0139008406563235	1	NA	1
Dmel_CG18343	CG18343	-0.0281533147142576	1	0.0000000000000726887851680294	1	NA	1	-0.0785452568921848	1	0.00000000000027879783025423	1	NA	1
Dmel_CG34232	CG34232	-0.0210551626530571	1	4.94274134325642e-127	1	NA	1	-0.466492820298012	1	4.08241529611617e-106	0.00141548949136555	-0.451633147384137	1
Dmel_CG16747	Oda	-0.0228146417976601	1	8.39888518314025e-262	1	NA	1	-0.609534838601152	0.0128837710244777	1.60573239640729e-206	0.000105369757413659	-0.247545871139353	1
Dmel_CG8427	SmD3	-0.00272793564020256	1	0.0000000000000000154908888927814	1	NA	1	-0.192852148385695	1	0.000000000256424168152323	1	NA	1
Dmel_CG8439	CCT5	-0.0699890564512349	1	0.0000000000000000000000000000000000000000961327133307107	1	NA	1	0.37022430241754	1	0.00000000000000000000000000000000000000755651491702287	1	NA	1
Dmel_CG8860	CG8860	-0.018894073227516	1	0.000000000000000000000000000000000000000000000000757503285169535	1	NA	1	-0.221363238490069	1	0.00000000000000000000000000000000000000000000289486940563171	0.0401130013980253	-0.438866069807977	1
Dmel_CG16792	SmF	-0.0622188133387443	1	0.000000000000000000000000000000000000000000000000000000000000000000000200249345005172	1	NA	1	-0.15456025902161	1	0.0000000000000000000000000000000000000000000000000000000000000094709176703322	0.873002502068004	NA	1
Dmel_CG8857	RpS11	-0.0151252646484854	1	0	1	NA	1	-0.516093494332661	0.415702248727837	8.44644297265819e-286	0.000000365675515093757	-0.372354175372108	1
Dmel_CG8472	Cam	0.0340935245708529	1	6.25701157068491e-110	1	NA	1	-0.493984922564151	0.822594390053725	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000320233811745343	1	NA	1
Dmel_CG8839	CG8839	-0.0188238681574394	1	1.17740589797794e-200	1	NA	1	0.0606436554925847	1	7.57675761939024e-175	1	NA	1
Dmel_CG8818	CG8818	-0.0261424177880273	1	0.000677921135343406	1	NA	1	-0.150830832419233	1	0.206995875663515	1	NA	1
Dmel_CG8815	Sin3A	0.0789377090311637	1	1	1	NA	1	0.055658081093737	1	1	1	NA	1
Dmel_CG17759	Galphaq	0.0323323664688761	1	1	1	NA	1	-0.0106105042039533	1	1	1	NA	1
Dmel_CG12372	spt4	-0.00706753329800229	1	0.0648977653089105	1	NA	1	0.0780306314203213	1	1	1	NA	1
Dmel_CG8764	ox	0.0120100497052525	1	1.36701371673023e-151	1	NA	1	-0.616341242797422	0.00957002905120103	1.68137509824063e-129	1	NA	1
Dmel_CG8759	Nacalpha	-0.0418899016632104	1	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000129229494503714	1	NA	1	-0.607079097670234	0.0143185787868644	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000233703361784739	1	NA	1
Dmel_CG17574	CG17574	-0.05587241035553	1	0	1	NA	1	-0.162697173009633	1	0	1	NA	1
Dmel_CG3644	bic	-0.0329103005201113	1	0.0000000000000000000000000000000000000000000000000000000000000000000000000110500254501614	1	NA	1	-0.375244677675115	1	0.00000000000000000000000000000000000000000000000000000000000000000000000090569423101342	1	NA	1
Dmel_CG3814	Lfg	-0.108015115392322	1	0	1	NA	1	-0.162490169758644	1	0	1	NA	1
Dmel_CG3821	AspRS	-0.0227138870165492	1	0.000000000000000220568618231816	1	NA	1	0.44706400701457	1	0.0000000000000000133446763014349	0.00115989954091009	0.214628944588006	0.00993760082459036
Dmel_CG3845	NAT1	0.00488590413652886	1	0.000000000000167846120509176	1	NA	1	0.189464294329094	1	0.000000013845878214668	1	NA	1
Dmel_CG44251	CG44251	-0.089631001509272	1	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000928218424072658	0.0000315089323531359	-0.0897868024447236	1	0.171044461409826	1	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000944454509814006	1	NA	1
Dmel_CG44250	CG44250	-0.0864546819572499	1	0	0.664230662788938	NA	1	0.249549392379435	1	0	1	NA	1
Dmel_CG13321	CG13321	-0.0984742921381583	1	0	0.0000440314757119928	0.0399552225611341	0.00000137112660448744	0.334690266072346	1	0	0.00407520343423991	0.318364133747983	1
Dmel_CG34439	ND-MWFE	-0.0373743674662134	1	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000751178933883425	1	NA	1	-0.439133502915526	1	0.000000000000000000000000000000000000000000000000000000000000000000000000000000720456622549111	1	NA	1
Dmel_CG4016	Spt-I	-0.0599726593805624	1	0.0000000000000000000000000529940502502037	1	NA	1	-0.203682603447313	1	0.00000000000000000842117333087897	1	NA	1
Dmel_CG17059	CG17059	0.0200043967789026	1	0.00000000000000000000000000000000000000000000000312879175929362	1	NA	1	-0.497912968408086	0.731103358572947	0.0000000000000000000000000000000000000000000000254775314344174	0.638741357599412	NA	1
Dmel_CG6050	mEFTu1	-0.083996001747025	1	0.0000000000000000000107341453491247	1	NA	1	-0.177555185274517	1	0.0000000000000000181889090313313	1	NA	1
Dmel_CG6155	Roe1	-0.0273140570681577	1	0.400417127511468	1	NA	1	0.211779093602088	1	1	1	NA	1
Dmel_CG6543	Echs1	-0.0673945417534644	1	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000277255768875026	1	NA	1	-0.101664120952685	1	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000359826871944983	1	NA	1
Dmel_CG6671	AGO1	0.0420392951662419	1	0.00000000777949282780732	1	NA	1	0.0284541696763416	1	0.0000173133361085575	1	NA	1
Dmel_CG6692	Cp1	-0.0848361903214911	1	8.24713809280428e-202	1	NA	1	-0.389270010547171	1	2.35919777517011e-186	1	NA	1
Dmel_CG8309	eIF3m	-0.0412060643647418	1	0.000000000000000000000000472355525666645	1	NA	1	0.183625804462957	1	0.0000000000000000000544801302838367	1	NA	1
Dmel_CG8331	ReepB	-0.0326071663455768	1	0.000000000000000000000000000000000000000000014911694191598	1	NA	1	-0.208132539429435	1	0.000000000000000000000000000000625725941736432	1	NA	1
Dmel_CG8338	mRpS16	-0.019649212574871	1	0.000000515553026037945	1	NA	1	-0.0904718111866637	1	0.000410273626702139	1	NA	1
Dmel_CG8367	cg	0.0524707502862125	1	0.000000209300503643641	1	NA	1	-0.181531719772784	1	0.000191688528936767	1	NA	1
Dmel_CG8415	RpS23	0.028205101096312	1	1.38179918565616e-161	1	NA	1	-0.465494198430717	1	2.72989892754193e-143	0.241334891452461	NA	1
Dmel_CG8479	Opa1	-0.0480393000070008	1	0.00000392063617620595	1	NA	1	0.138443507279368	1	0.0134285081151944	1	NA	1
Dmel_CG8542	Hsc70-5	-0.0663440737669115	1	0.000000000000000000000000105312777183079	1	NA	1	0.0299309691129485	1	0.000000000000000000000000000671870143008934	1	NA	1
Dmel_CG8585	Ih	0.0295525583839997	1	7.21176331320975e-154	1	NA	1	-0.272426491833078	1	3.40242258154075e-131	1	NA	1
Dmel_CG10119	LamC	-0.0578171882535417	1	0.00000000000000000000000000000000000198053342731443	1	NA	1	0.538356720232951	0.199123330106324	0.000000000000000000000000000000000000580238685154092	1	NA	1
Dmel_CG12868	CG12868	-0.099860257848682	1	0.00000000000000000000000000000000000000000000000000000000000000000000000152419890053345	1	NA	1	0.166389791349893	1	0.0000000000000000000000000000000000000000000103348788584081	1	NA	1
Dmel_CG10130	Sec61beta	-0.0818624272728659	1	0.000000000000000000000000000000000000000000000000000000000000000000000139104243862254	1	NA	1	0.0787234909838469	1	0.0000000000000000000000000000000000000000000000000000000000000000000307103385330259	1	NA	1
Dmel_CG12859	ND-B15	-0.0127808109916728	1	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000273571511062698	1	NA	1	-0.446285269483124	1	0.0000000000000000000000000000000000000000000000000000000000000000000000000369768386907231	1	NA	1
Dmel_CG10228	Pcf11	-0.0482503138827824	1	1	1	NA	1	-0.140436809957336	1	1	1	NA	1
Dmel_CG10249	Kank	-0.0219869827756119	1	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000870062810691194	1	NA	1	-0.203592035990717	1	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000813877127828883	1	NA	1
